  -0.15511  800.0000     10.27407021  0.25045246E+03  0.50520759E-05  0.40299375E+21 -0.57622377E-11  0.74565736E+16  0.16918789E+02  0.37390406E-08
  -0.15461  800.0000     10.21132488  0.25151293E+03  0.54151098E-05  0.40205363E+21 -0.46890324E-11  0.74487685E+16  0.16992396E+02  0.37548725E-08
  -0.15411  800.0000     10.14831226  0.25259121E+03  0.57623554E-05  0.40105691E+21 -0.37288205E-11  0.74411134E+16  0.17059972E+02  0.37709703E-08
  -0.15361  800.0000     10.08502762  0.25368941E+03  0.60928387E-05  0.40000747E+21 -0.28871797E-11  0.74334929E+16  0.17121101E+02  0.37873654E-08
  -0.15311  800.0000     10.02146577  0.25480904E+03  0.64059098E-05  0.39890936E+21 -0.21687998E-11  0.74257893E+16  0.17175416E+02  0.38040806E-08
  -0.15261  800.0000      9.95762123  0.25595104E+03  0.67012444E-05  0.39776678E+21 -0.15773320E-11  0.74178843E+16  0.17222604E+02  0.38211297E-08
  -0.15211  800.0000      9.89348836  0.25711568E+03  0.69788389E-05  0.39658395E+21 -0.11152536E-11  0.74096613E+16  0.17262408E+02  0.38385168E-08
  -0.15161  800.0000      9.82906153  0.25830256E+03  0.72389989E-05  0.39536509E+21 -0.78376067E-12  0.74010075E+16  0.17294635E+02  0.38562358E-08
  -0.15111  800.0000      9.76433532  0.25951055E+03  0.74823224E-05  0.39411436E+21 -0.58269656E-12  0.73918153E+16  0.17319157E+02  0.38742701E-08
  -0.15061  800.0000      9.69930465  0.26073780E+03  0.77096768E-05  0.39283576E+21 -0.51052842E-12  0.73819843E+16  0.17335917E+02  0.38925919E-08
  -0.15011  800.0000      9.63396503  0.26198173E+03  0.79221708E-05  0.39153313E+21 -0.56437811E-12  0.73714230E+16  0.17344928E+02  0.39111628E-08
  -0.14961  800.0000      9.56831267  0.26323901E+03  0.81211213E-05  0.39021002E+21 -0.74011215E-12  0.73600501E+16  0.17346275E+02  0.39299328E-08
  -0.14911  800.0000      9.50234475  0.26450555E+03  0.83080164E-05  0.38886975E+21 -0.10324914E-11  0.73477958E+16  0.17340122E+02  0.39488413E-08
  -0.14861  800.0000      9.43605952  0.26577659E+03  0.84844752E-05  0.38751527E+21 -0.14353757E-11  0.73346030E+16  0.17326702E+02  0.39678167E-08
  -0.14811  800.0000      9.36945653  0.26704664E+03  0.86522050E-05  0.38614918E+21 -0.19419754E-11  0.73204281E+16  0.17306322E+02  0.39867775E-08
  -0.14761  800.0000      9.30253679  0.26830960E+03  0.88129579E-05  0.38477371E+21 -0.25451358E-11  0.73052420E+16  0.17279358E+02  0.40056323E-08
  -0.14711  800.0000      9.23530288  0.26955876E+03  0.89684870E-05  0.38339068E+21 -0.32376377E-11  0.72890295E+16  0.17246248E+02  0.40242813E-08
  -0.14661  800.0000      9.16775916  0.27078692E+03  0.91205035E-05  0.38200151E+21 -0.40124962E-11  0.72717902E+16  0.17207490E+02  0.40426167E-08
  -0.14611  800.0000      9.09991181  0.27198645E+03  0.92706374E-05  0.38060720E+21 -0.48632379E-11  0.72535374E+16  0.17163630E+02  0.40605246E-08
  -0.14561  800.0000      9.03176899  0.27314935E+03  0.94204017E-05  0.37920842E+21 -0.57841382E-11  0.72342976E+16  0.17115253E+02  0.40778857E-08
  -0.14511  800.0000      8.96334087  0.27426742E+03  0.95711610E-05  0.37780543E+21 -0.67704046E-11  0.72141090E+16  0.17062974E+02  0.40945775E-08
  -0.14461  800.0000      8.89463971  0.27533230E+03  0.97241077E-05  0.37639821E+21 -0.78182948E-11  0.71930198E+16  0.17007427E+02  0.41104753E-08
  -0.14411  800.0000      8.82567985  0.27633562E+03  0.98802444E-05  0.37498646E+21 -0.89251643E-11  0.71710864E+16  0.16949253E+02  0.41254540E-08
  -0.14361  800.0000      8.75647772  0.27726910E+03  0.10040374E-04  0.37356966E+21 -0.10089443E-10  0.71483715E+16  0.16889086E+02  0.41393901E-08
  -0.14311  800.0000      8.68705180  0.27812465E+03  0.10205098E-04  0.37214713E+21 -0.11310545E-10  0.71249412E+16  0.16827548E+02  0.41521627E-08
  -0.14261  800.0000      8.61742254  0.27889446E+03  0.10374822E-04  0.37071807E+21 -0.12588723E-10  0.71008632E+16  0.16765231E+02  0.41636554E-08
  -0.14211  800.0000      8.54761233  0.27957113E+03  0.10549768E-04  0.36928162E+21 -0.13924878E-10  0.70762049E+16  0.16702697E+02  0.41737575E-08
  -0.14161  800.0000      8.47764532  0.28014770E+03  0.10729990E-04  0.36783693E+21 -0.15320336E-10  0.70510308E+16  0.16640464E+02  0.41823650E-08
  -0.14111  800.0000      8.40754736  0.28061772E+03  0.10915403E-04  0.36638317E+21 -0.16776610E-10  0.70254016E+16  0.16579005E+02  0.41893821E-08
  -0.14061  800.0000      8.33734583  0.28097535E+03  0.11105801E-04  0.36491957E+21 -0.18295160E-10  0.69993728E+16  0.16518745E+02  0.41947212E-08
  -0.14011  800.0000      8.26706949  0.28121534E+03  0.11300888E-04  0.36344547E+21 -0.19877160E-10  0.69729941E+16  0.16460059E+02  0.41983040E-08
  -0.13961  800.0000      8.19674835  0.28133307E+03  0.11500301E-04  0.36196031E+21 -0.21523281E-10  0.69463086E+16  0.16403270E+02  0.42000617E-08
  -0.13911  800.0000      8.12641347  0.28132458E+03  0.11703638E-04  0.36046364E+21 -0.23233503E-10  0.69193533E+16  0.16348657E+02  0.41999349E-08
  -0.13861  800.0000      8.05609685  0.28118655E+03  0.11910476E-04  0.35895512E+21 -0.25006956E-10  0.68921590E+16  0.16296457E+02  0.41978742E-08
  -0.13811  800.0000      7.98583122  0.28091629E+03  0.12120390E-04  0.35743454E+21 -0.26841785E-10  0.68647512E+16  0.16246864E+02  0.41938395E-08
  -0.13761  800.0000      7.91564990  0.28051174E+03  0.12332965E-04  0.35590177E+21 -0.28735055E-10  0.68371505E+16  0.16200042E+02  0.41877999E-08
  -0.13711  800.0000      7.84558666  0.27997145E+03  0.12547807E-04  0.35435678E+21 -0.30682685E-10  0.68093734E+16  0.16156125E+02  0.41797339E-08
  -0.13661  800.0000      7.77567556  0.27929456E+03  0.12764543E-04  0.35279963E+21 -0.32679406E-10  0.67814327E+16  0.16115223E+02  0.41696285E-08
  -0.13611  800.0000      7.70595079  0.27848077E+03  0.12982827E-04  0.35123044E+21 -0.34718756E-10  0.67533388E+16  0.16077427E+02  0.41574793E-08
  -0.13561  800.0000      7.63644656  0.27753034E+03  0.13202339E-04  0.34964938E+21 -0.36793098E-10  0.67250996E+16  0.16042811E+02  0.41432901E-08
  -0.13511  800.0000      7.56719694  0.27644407E+03  0.13422775E-04  0.34805667E+21 -0.38893666E-10  0.66967211E+16  0.16011437E+02  0.41270730E-08
  -0.13461  800.0000      7.49823574  0.27522330E+03  0.13643848E-04  0.34645261E+21 -0.41010631E-10  0.66682078E+16  0.15983353E+02  0.41088480E-08
  -0.13411  800.0000      7.42959635  0.27386991E+03  0.13865282E-04  0.34483749E+21 -0.43133200E-10  0.66395628E+16  0.15958597E+02  0.40886430E-08
  -0.13361  800.0000      7.36131164  0.27238630E+03  0.14086803E-04  0.34321167E+21 -0.45249727E-10  0.66107881E+16  0.15937191E+02  0.40664941E-08
  -0.13311  800.0000      7.29341380  0.27077544E+03  0.14308134E-04  0.34157554E+21 -0.47347853E-10  0.65818842E+16  0.15919144E+02  0.40424453E-08
  -0.13261  800.0000      7.22593423  0.26904083E+03  0.14528992E-04  0.33992951E+21 -0.49414652E-10  0.65528509E+16  0.15904443E+02  0.40165491E-08
  -0.13211  800.0000      7.15890336  0.26718657E+03  0.14749085E-04  0.33827403E+21 -0.51436800E-10  0.65236866E+16  0.15893053E+02  0.39888665E-08
  -0.13161  800.0000      7.09235053  0.26521732E+03  0.14968103E-04  0.33660958E+21 -0.53400741E-10  0.64943889E+16  0.15884912E+02  0.39594673E-08
  -0.13111  800.0000      7.02630384  0.26313836E+03  0.15185720E-04  0.33493665E+21 -0.55292866E-10  0.64649543E+16  0.15879922E+02  0.39284302E-08
  -0.13061  800.0000      6.96079001  0.26095558E+03  0.15401593E-04  0.33325576E+21 -0.57099687E-10  0.64353788E+16  0.15877947E+02  0.38958432E-08
  -0.13011  800.0000      6.89583416  0.25867551E+03  0.15615357E-04  0.33156745E+21 -0.58808003E-10  0.64056573E+16  0.15878806E+02  0.38618037E-08
  -0.12961  800.0000      6.83145976  0.25630529E+03  0.15826632E-04  0.32987226E+21 -0.60405067E-10  0.63757844E+16  0.15882269E+02  0.38264184E-08
  -0.12911  800.0000      6.76768838  0.25385270E+03  0.16035020E-04  0.32817073E+21 -0.61878734E-10  0.63457544E+16  0.15888055E+02  0.37898033E-08
  -0.12861  800.0000      6.70453958  0.25132610E+03  0.16240113E-04  0.32646340E+21 -0.63217603E-10  0.63155615E+16  0.15895826E+02  0.37520833E-08
  -0.12811  800.0000      6.64203076  0.24873444E+03  0.16441492E-04  0.32475082E+21 -0.64411151E-10  0.62852000E+16  0.15905191E+02  0.37133920E-08
  -0.12761  800.0000      6.58017700  0.24608718E+03  0.16638736E-04  0.32303349E+21 -0.65449846E-10  0.62546646E+16  0.15915704E+02  0.36738707E-08
  -0.12711  800.0000      6.51899098  0.24339425E+03  0.16831428E-04  0.32131189E+21 -0.66325261E-10  0.62239511E+16  0.15926872E+02  0.36336676E-08
  -0.12661  800.0000      6.45848282  0.24066596E+03  0.17019157E-04  0.31958648E+21 -0.67030162E-10  0.61930559E+16  0.15938155E+02  0.35929366E-08
  -0.12611  800.0000      6.39866006  0.23791292E+03  0.17201529E-04  0.31785767E+21 -0.67558593E-10  0.61619769E+16  0.15948980E+02  0.35518361E-08
  -0.12561  800.0000      6.33952752  0.23514592E+03  0.17378168E-04  0.31612583E+21 -0.67905944E-10  0.61307139E+16  0.15958749E+02  0.35105271E-08
  -0.12511  800.0000      6.28108735  0.23237583E+03  0.17548726E-04  0.31439125E+21 -0.68068994E-10  0.60992682E+16  0.15966847E+02  0.34691721E-08
  -0.12461  800.0000      6.22333896  0.22961347E+03  0.17712879E-04  0.31265420E+21 -0.68045948E-10  0.60676431E+16  0.15972660E+02  0.34279323E-08
  -0.12411  800.0000      6.16627909  0.22686948E+03  0.17870336E-04  0.31091486E+21 -0.67836437E-10  0.60358440E+16  0.15975585E+02  0.33869670E-08
  -0.12361  800.0000      6.10990183  0.22415423E+03  0.18020837E-04  0.30917338E+21 -0.67441503E-10  0.60038782E+16  0.15975045E+02  0.33464306E-08
  -0.12311  800.0000      6.05419874  0.22147767E+03  0.18164154E-04  0.30742985E+21 -0.66863556E-10  0.59717549E+16  0.15970498E+02  0.33064718E-08
  -0.12261  800.0000      5.99915898  0.21884921E+03  0.18300086E-04  0.30568431E+21 -0.66106305E-10  0.59394844E+16  0.15961453E+02  0.32672311E-08
  -0.12211  800.0000      5.94476940  0.21627766E+03  0.18428464E-04  0.30393677E+21 -0.65174662E-10  0.59070783E+16  0.15947476E+02  0.32288401E-08
  -0.12161  800.0000      5.89101473  0.21377114E+03  0.18549141E-04  0.30218722E+21 -0.64074626E-10  0.58745487E+16  0.15928201E+02  0.31914199E-08
  -0.12111  800.0000      5.83787779  0.21133698E+03  0.18661995E-04  0.30043563E+21 -0.62813148E-10  0.58419075E+16  0.15903332E+02  0.31550800E-08
  -0.12061  800.0000      5.78533966  0.20898171E+03  0.18766923E-04  0.29868201E+21 -0.61397973E-10  0.58091658E+16  0.15872651E+02  0.31199178E-08
  -0.12011  800.0000      5.73337989  0.20671101E+03  0.18863845E-04  0.29692634E+21 -0.59837479E-10  0.57763335E+16  0.15836014E+02  0.30860183E-08
  -0.11961  800.0000      5.68197671  0.20452970E+03  0.18952699E-04  0.29516869E+21 -0.58140503E-10  0.57434181E+16  0.15793354E+02  0.30534532E-08
  -0.11911  800.0000      5.63110725  0.20244175E+03  0.19033446E-04  0.29340915E+21 -0.56316160E-10  0.57104244E+16  0.15744676E+02  0.30222819E-08
  -0.11861  800.0000      5.58074779  0.20045029E+03  0.19106074E-04  0.29164786E+21 -0.54373674E-10  0.56773539E+16  0.15690051E+02  0.29925510E-08
  -0.11811  800.0000      5.53087388  0.19855761E+03  0.19170605E-04  0.28988508E+21 -0.52322200E-10  0.56442042E+16  0.15629613E+02  0.29642950E-08
  -0.11761  800.0000      5.48146062  0.19676528E+03  0.19227102E-04  0.28812110E+21 -0.50170668E-10  0.56109686E+16  0.15563548E+02  0.29375370E-08
  -0.11711  800.0000      5.43248281  0.19507410E+03  0.19275688E-04  0.28635632E+21 -0.47927628E-10  0.55776358E+16  0.15492091E+02  0.29122891E-08
  -0.11661  800.0000      5.38391512  0.19348422E+03  0.19316551E-04  0.28459121E+21 -0.45601124E-10  0.55441901E+16  0.15415514E+02  0.28885536E-08
  -0.11611  800.0000      5.33573229  0.19199516E+03  0.19349972E-04  0.28282634E+21 -0.43198576E-10  0.55106112E+16  0.15334118E+02  0.28663232E-08
  -0.11561  800.0000      5.28790923  0.19060588E+03  0.19376333E-04  0.28106230E+21 -0.40726697E-10  0.54768746E+16  0.15248229E+02  0.28455824E-08
  -0.11511  800.0000      5.24042117  0.18931483E+03  0.19396149E-04  0.27929979E+21 -0.38191431E-10  0.54429521E+16  0.15158189E+02  0.28263082E-08
  -0.11461  800.0000      5.19324379  0.18812001E+03  0.19410078E-04  0.27753950E+21 -0.35597918E-10  0.54088124E+16  0.15064348E+02  0.28084706E-08
  -0.11411  800.0000      5.14635334  0.18701900E+03  0.19418945E-04  0.27578214E+21 -0.32950499E-10  0.53744217E+16  0.14967061E+02  0.27920334E-08
  -0.11361  800.0000      5.09972671  0.18600901E+03  0.19423761E-04  0.27402843E+21 -0.30252737E-10  0.53397453E+16  0.14866683E+02  0.27769551E-08
  -0.11311  800.0000      5.05334151  0.18508694E+03  0.19425730E-04  0.27227902E+21 -0.27507476E-10  0.53047479E+16  0.14763564E+02  0.27631894E-08
  -0.11261  800.0000      5.00717619  0.18424940E+03  0.19426263E-04  0.27053450E+21 -0.24716919E-10  0.52693955E+16  0.14658051E+02  0.27506856E-08
  -0.11211  800.0000      4.96121007  0.18349273E+03  0.19426973E-04  0.26879536E+21 -0.21882730E-10  0.52336559E+16  0.14550479E+02  0.27393892E-08
  -0.11161  800.0000      4.91542341  0.18281306E+03  0.19429677E-04  0.26706196E+21 -0.19006148E-10  0.51975001E+16  0.14441176E+02  0.27292424E-08
  -0.11111  800.0000      4.86979747  0.18220631E+03  0.19436377E-04  0.26533450E+21 -0.16088112E-10  0.51609037E+16  0.14330460E+02  0.27201841E-08
  -0.11061  800.0000      4.82431454  0.18166821E+03  0.19449239E-04  0.26361302E+21 -0.13129393E-10  0.51238472E+16  0.14218639E+02  0.27121507E-08
  -0.11011  800.0000      4.77895801  0.18119433E+03  0.19470570E-04  0.26189733E+21 -0.10130716E-10  0.50863175E+16  0.14106014E+02  0.27050760E-08
  -0.10961  800.0000      4.73371240  0.18078010E+03  0.19502775E-04  0.26018707E+21 -0.70928887E-11  0.50483081E+16  0.13992873E+02  0.26988920E-08
  -0.10911  800.0000      4.68856338  0.18042084E+03  0.19548320E-04  0.25848162E+21 -0.40169119E-11  0.50098198E+16  0.13879501E+02  0.26935285E-08
  -0.10861  800.0000      4.64349780  0.18011173E+03  0.19609686E-04  0.25678014E+21 -0.90408549E-12  0.49708613E+16  0.13766171E+02  0.26889138E-08
  -0.10811  800.0000      4.59850374  0.17984792E+03  0.19689319E-04  0.25508156E+21  0.22439013E-11  0.49314491E+16  0.13653152E+02  0.26849753E-08
  -0.10761  800.0000      4.55357048  0.17962444E+03  0.19789578E-04  0.25338459E+21  0.54248927E-11  0.48916078E+16  0.13540705E+02  0.26816389E-08
  -0.10711  800.0000      4.50868857  0.17943632E+03  0.19912689E-04  0.25168772E+21  0.86362029E-11  0.48513698E+16  0.13429082E+02  0.26788305E-08
  -0.10661  800.0000      4.46384979  0.17927856E+03  0.20060693E-04  0.24998921E+21  0.11874570E-10  0.48107753E+16  0.13318531E+02  0.26764752E-08
  -0.10611  800.0000      4.41904718  0.17914615E+03  0.20235401E-04  0.24828717E+21  0.15136124E-10  0.47698717E+16  0.13209289E+02  0.26744985E-08
  -0.10561  800.0000      4.37427502  0.17903414E+03  0.20438356E-04  0.24657950E+21  0.18416377E-10  0.47287129E+16  0.13101587E+02  0.26728263E-08
  -0.10511  800.0000      4.32952882  0.17893761E+03  0.20670799E-04  0.24486402E+21  0.21710230E-10  0.46873587E+16  0.12995648E+02  0.26713851E-08
  -0.10461  800.0000      4.28480533  0.17885170E+03  0.20933637E-04  0.24313839E+21  0.25011996E-10  0.46458735E+16  0.12891683E+02  0.26701027E-08
  -0.10411  800.0000      4.24010248  0.17877169E+03  0.21227431E-04  0.24140026E+21  0.28315451E-10  0.46043253E+16  0.12789898E+02  0.26689081E-08
  -0.10361  800.0000      4.19541938  0.17869292E+03  0.21552376E-04  0.23964723E+21  0.31613892E-10  0.45627845E+16  0.12690487E+02  0.26677322E-08
  -0.10311  800.0000      4.15075629  0.17861091E+03  0.21908301E-04  0.23787691E+21  0.34900215E-10  0.45213224E+16  0.12593637E+02  0.26665078E-08
  -0.10261  800.0000      4.10611456  0.17852129E+03  0.22294673E-04  0.23608700E+21  0.38167003E-10  0.44800098E+16  0.12499526E+02  0.26651698E-08
  -0.10211  800.0000      4.06149663  0.17841987E+03  0.22710602E-04  0.23427527E+21  0.41406615E-10  0.44389159E+16  0.12408324E+02  0.26636558E-08
  -0.10161  800.0000      4.01690594  0.17830266E+03  0.23154861E-04  0.23243968E+21  0.44611279E-10  0.43981066E+16  0.12320192E+02  0.26619059E-08
  -0.10111  800.0000      3.97234693  0.17816584E+03  0.23625901E-04  0.23057832E+21  0.47773172E-10  0.43576439E+16  0.12235283E+02  0.26598633E-08
  -0.10061  800.0000      3.92782496  0.17800581E+03  0.24121875E-04  0.22868952E+21  0.50884499E-10  0.43175848E+16  0.12153743E+02  0.26574742E-08
  -0.10011  800.0000      3.88334624  0.17781924E+03  0.24640659E-04  0.22677184E+21  0.53937553E-10  0.42779805E+16  0.12075706E+02  0.26546888E-08
  -0.09961  800.0000      3.83891781  0.17760302E+03  0.25179876E-04  0.22482410E+21  0.56924758E-10  0.42388762E+16  0.12001294E+02  0.26514610E-08
  -0.09911  800.0000      3.79454743  0.17735438E+03  0.25736918E-04  0.22284537E+21  0.59838706E-10  0.42003102E+16  0.11930614E+02  0.26477489E-08
  -0.09861  800.0000      3.75024353  0.17707083E+03  0.26308964E-04  0.22083504E+21  0.62672173E-10  0.41623145E+16  0.11863758E+02  0.26435157E-08
  -0.09811  800.0000      3.70601510  0.17675026E+03  0.26893001E-04  0.21879277E+21  0.65418140E-10  0.41249141E+16  0.11800791E+02  0.26387300E-08
  -0.09761  800.0000      3.66187163  0.17639096E+03  0.27485839E-04  0.21671851E+21  0.68069802E-10  0.40881275E+16  0.11741753E+02  0.26333659E-08
  -0.09711  800.0000      3.61782296  0.17599162E+03  0.28084125E-04  0.21461251E+21  0.70620586E-10  0.40519664E+16  0.11686653E+02  0.26274041E-08
  -0.09661  800.0000      3.57387922  0.17555141E+03  0.28684361E-04  0.21247532E+21  0.73064176E-10  0.40164363E+16  0.11635459E+02  0.26208322E-08
  -0.09611  800.0000      3.53005069  0.17506998E+03  0.29282913E-04  0.21030777E+21  0.75394558E-10  0.39815362E+16  0.11588101E+02  0.26136448E-08
  -0.09561  800.0000      3.48634766  0.17454748E+03  0.29876030E-04  0.20811096E+21  0.77606081E-10  0.39472593E+16  0.11544459E+02  0.26058443E-08
  -0.09511  800.0000      3.44278032  0.17398458E+03  0.30459857E-04  0.20588630E+21  0.79693542E-10  0.39135925E+16  0.11504366E+02  0.25974407E-08
  -0.09461  800.0000      3.39935863  0.17338249E+03  0.31030459E-04  0.20363544E+21  0.81652300E-10  0.38805175E+16  0.11467605E+02  0.25884520E-08
  -0.09411  800.0000      3.35609220  0.17274290E+03  0.31583842E-04  0.20136028E+21  0.83478408E-10  0.38480101E+16  0.11433904E+02  0.25789035E-08
  -0.09361  800.0000      3.31299013  0.17206802E+03  0.32115978E-04  0.19906297E+21  0.85168784E-10  0.38160412E+16  0.11402943E+02  0.25688281E-08
  -0.09311  800.0000      3.27006091  0.17136050E+03  0.32622842E-04  0.19674590E+21  0.86721394E-10  0.37845765E+16  0.11374357E+02  0.25582654E-08
